
Lista de Imoveis da Caixa;;Data de geracao:;25/06/2026;;;;;;
N do imovel;UF;Cidade;Bairro;Endereco;Preco;Valor de avaliacao;Desconto;Financiamento;Descricao;Modalidade de venda;Link de acesso
1555519675686;RS;SAO LEOPOLDO;FEITORIA;RUA JORGE SCHUCH, N. 317, LOTES 18/19, QUADRA 1183;431000;303000;0;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 396.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555519675686
1444415677788;RS;SAO LUIZ GONZAGA;CENTRO;RUA GENERAL SALVADOR PINHEIRO MACHADO, N. SN, QD 256;565231.01;490000;0;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 825.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415677788
10283598;RS;SAO MARCOS;JARDIM DOS PLATANOS;RUA DOS CRAVOS, N. 00, QD 121, LT 299, ZN 02;286791.44;450000;3627;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 600.09 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10283598
8555511822580;RS;SAO MARCOS;FRANCISCO DONATO;RUA BENJAMIN BOFF, N. 413, NOME ATUAL DA VIA, RUA PEDRO BOFF;159000;159000;0;Nao;Casa, 0.00 de área total, 49.41 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511822580
8444416356240;RS;SAO PEDRO DO SUL;SAO PEDRO DO SUL;RUA HENRIQUE MAXIMIL COELHO NETO, N. 196, LOTE 14 QD 142;78992.99;145000;4553;Nao;Casa, 0.00 de área total, 40.39 de área privativa, 229.85 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416356240
8444417953225;RS;SAPIRANGA;SAO LUIZ;RUA CANTO DO RIO, N. 38, Apto 302, BL 02;49871.16;96000;4806;Nao;Apartamento, 40.38 de área total, 36.68 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417953225
1444412517860;RS;SAPIRANGA;SAO JACO;RUA DEALMO DE AZEREDO E SILVA, N. 250, LT 07 QD 214;229433.15;360000;3627;Nao;Prédio, 181.36 de área total, 86.36 de área privativa, 312.00 de área do terreno,  3 qto(s).;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412517860
8444426494742;RS;SAPIRANGA;SAO LUIZ;RUA I, N. SN, LT 02 QD 130N;157000;157000;0;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426494742
8444407755250;RS;SAPUCAIA DO SUL;COHAB;RUA DORALINO DE OLIVEIRA, N. S/N, Apto 208, BL.22;33179.26;89000;6272;Nao;Apartamento, 0.00 de área total, 38.64 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407755250
8444422250857;RS;SAPUCAIA DO SUL;COHAB;RUA DAVID MACHADO, N. SN, Apto 408, BL 29, SETOR 04G68;45001.54;118000;6187;Nao;Apartamento, 0.00 de área total, 38.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422250857
8444414692900;RS;SAPUCAIA DO SUL;COHAB;RUA MATHEUS RIBEIRO, N. S/N, Apto 405, BL 16;34681.34;90000;6147;Nao;Apartamento, 0.00 de área total, 28.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414692900
8444413372244;RS;SAPUCAIA DO SUL;COHAB;RUA DORALINO DE OLIVEIRA, N. 0, Apto 406, BL 18, ESTR FEDERAL BR-116, KM 21;41475.67;104000;6012;Nao;Apartamento, 0.00 de área total, 38.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413372244
8444427898847;RS;SAPUCAIA DO SUL;COHAB;RUA DAVID MACHADO, N. SN, Apto 207, BL 26;47142.65;110000;5715;Nao;Apartamento, 42.18 de área total, 38.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427898847
8444415796335;RS;SAPUCAIA DO SUL;COHAB;RUA MATHEUS RIBEIRO, N. 0, Apto 401, BL 13  QD ALFA;41559.3;90000;5383;Nao;Apartamento, 0.00 de área total, 38.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415796335
8444405870753;RS;SAPUCAIA DO SUL;COHAB;RUA MATHEUS RIBEIRO, N. SN, Apto 103, BL 13;48938.4;103000;5249;Nao;Apartamento, 0.00 de área total, 38.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405870753
8444423401018;RS;SAPUCAIA DO SUL;COHAB;RUA CELESTE CATTO, N. SN, Apto 408, BL 37 LT 06 QD 01 SETOR 04G78;47513.44;95900;5046;Nao;Apartamento, 0.00 de área total, 38.64 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423401018
8444402561636;RS;SAPUCAIA DO SUL;COHAB;RUA RODOLFO HICKMANN, N. SN, Apto 106, BL 01;56915.12;108000;4731;Nao;Apartamento, 42.25 de área total, 38.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402561636
8444408925931;RS;SAPUCAIA DO SUL;VARGAS;RUA ENI CAMARGO ALVES, N. SN, LT 23 QD 15 SETOR 04H47;75375.1;142000;4692;Nao;Casa, 36.96 de área total, 36.96 de área privativa, 156.76 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408925931
8444416176624;RS;SAPUCAIA DO SUL;COHAB;RUA RODOLFO HICKMANN, N. SN, Apto 108, BL 02;58274.7;108560.99;4633;Nao;Apartamento, 38.70 de área total, 38.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416176624
8444415165297;RS;SAPUCAIA DO SUL;PASQUALINI;RUA DONA ERNESTINA (ANTIGA H32-H32-1181), N. 417, Apto 201, BL 1 PAV 02;73420.37;135000;4562;Nao;Apartamento, 75.25 de área total, 38.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415165297
8444407851241;RS;SAPUCAIA DO SUL;COHAB;RUA DAVID MACHADO, N. SN, Apto 104, BL 29;40899.62;75000;4547;Nao;Apartamento, 36.75 de área total, 33.66 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407851241
8444423099192;RS;SAPUCAIA DO SUL;COHAB;RUA MATHEUS RIBEIRO, N. SN, Apto 104, BL 13;41990.28;77000;4547;Nao;Apartamento, 36.75 de área total, 33.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423099192
8444426570929;RS;SAPUCAIA DO SUL;COHAB;ESTRADA FEDERAL BR-116 KM 21, N. S/N, Apto 305, BLOCO 41;45252.93;82000;4482;Nao;Apartamento, 30.98 de área total, 28.38 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426570929
1444415256146;RS;SAPUCAIA DO SUL;COHAB;RUA ARLINDO BAIERLE, N. SN, Apto 408, BL 58 SUPER QD DELTA;50835.6;91000;4414;Nao;Apartamento, 42.18 de área total, 38.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415256146
8444425488714;RS;SAPUCAIA DO SUL;COHAB;R DAVID MACHADO, N. S/N, Apto 204, BL 32;71654.14;125000;4268;Nao;Apartamento, 42.18 de área total, 38.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425488714
8444424639727;RS;SAPUCAIA DO SUL;COHAB;R DAVID MACHADO, N. S/N, Apto 105, BL 26;47053.76;81000;4191;Nao;Apartamento, 30.99 de área total, 28.38 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424639727
8444425460887;RS;SAPUCAIA DO SUL;LOMBA DA PALMEIRA;RUA EDUARDO SANTA RITA NUNES, N. SN, LT32 QD 02 SETOR 04H64;87819.45;150000;4146;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 240.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425460887
8787715741245;RS;SAPUCAIA DO SUL;NOVA SAPUCAIA;AVENIDA AMERICO VESPUCIO, N. 471, Apto 41, BL F, VAGA 76;103704.06;175000;4075;Nao;Apartamento, 58.96 de área total, 42.65 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715741245
8444432178857;RS;SAPUCAIA DO SUL;IPIRANGA;AVENIDA CORONEL THEODOMIRO PORTO DA FONS, N. 2435, Apto 551, BL 5 LT 22 QD 1 SETOR 04H51;92444.76;156000;4075;Nao;Apartamento, 47.20 de área total, 42.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432178857
8555538264376;RS;SAPUCAIA DO SUL;IPIRANGA;RUA CRISTAL, N. 75,;132970.97;220000;3956;Nao;Casa, 52.78 de área total, 52.78 de área privativa, 80.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538264376
8444409451569;RS;SAPUCAIA DO SUL;COHAB;RUA DAVID MACHADO, N. SN, Apto 305, BL 26;44838.11;74000;3941;Nao;Apartamento, 30.98 de área total, 28.38 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409451569
8444405745355;RS;SAPUCAIA DO SUL;PASQUALINI;RUA DONA ERNESTINA, N. 417, Apto 504, BL 13;88518.56;145000;3896;Nao;Apartamento, 75.25 de área total, 38.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405745355
8444433161087;RS;SAPUCAIA DO SUL;VARGAS;RUA ROMEU LISBOA, N. 212, CS 02, LT 27 E 28, QD 26;147565.38;241000;3877;Nao;Casa, 46.29 de área total, 46.29 de área privativa, 106.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433161087
8444406923770;RS;SAPUCAIA DO SUL;PASQUALINI;RUA H32-H31-1181, N. 417, Apto 501, BL 13;98816.7;160000;3824;Nao;Apartamento, 75.25 de área total, 38.81 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406923770
8555534774302;RS;SAPUCAIA DO SUL;BAIRRO KURASHIKI;AVENIDA LUCIO BITTENCOURT, N. 1410, Apto 303, PAV 3;176000;176000;0;Nao;Apartamento, 0.00 de área total, 50.15 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534774302
8787707045197;RS;SAPUCAIA DO SUL;CAMBOIM;AVENIDA JUSTINO CAMBOIM, N. 1049, Apto 104, BL 09 BOX 81;150000;150000;0;Nao;Apartamento, 82.89 de área total, 39.62 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707045197
8787711654720;RS;SAPUCAIA DO SUL;NOVA SAPUCAIA;AVENIDA AMERICO VESPUCIO, N. 471, Apto 23, BL N PAV 2;162312.16;160890;0;Nao;Apartamento, 47.44 de área total, 54.17 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711654720
1444416143310;RS;SARANDI;CENTRO;R COSMO FAVRETTO, N. 1360, LOTE 6, 8 E 10;799574.52;1254600;3627;Nao;Casa, 330.14 de área total, 330.14 de área privativa, 1020.00 de área do terreno,  5 qto(s), a.serv, WC, WC Emp, 3 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416143310
8555506485733;RS;SARANDI;LT SANTA GEMA;AVENIDA SANTA GEMA, N. 11, CS 01;130000;130000;0;Nao;Casa, 59.24 de área total, 59.24 de área privativa, 97.86 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555506485733
10210455;RS;SERAFINA CORREA;INDUSTRIAL SALETE;RUA CEZAR PICCOLI, N. 191, QD F, LT 01;444249.15;831500;4658;Nao;Loja, 0.00 de área total, 149.90 de área privativa, 359.90 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10210455
10224695;RS;SOBRADINHO;Industrial;RUA DOS PIONEIROS (ANTIGA RUA A), N. 220, LT 12;911359.45;1430000;3627;Nao;Galpão, 0.00 de área total, 870.54 de área privativa, 2940.28 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10224695
1444419637233;RS;SOLEDADE;BAIRRO FARROUPILHA;RUA GUILHERME TELO, N. 0, QD184, LOTE 1-A;62439.42;115000;4571;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 375.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419637233
10300066;RS;SOLEDADE;BOTUCARAI;RUA NEI VILASBOAS, N. 00, QD 02, LT 15;194000;194000;0;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 600.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10300066
8444429405902;RS;TAQUARA;EMPRESA;RUA MIRAGUAI, N. 796, LT 90 QD E ANTIGA RUA 5;88478.1;155000;4292;Nao;Casa, 53.63 de área total, 41.63 de área privativa, 267.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429405902
1444418687768;RS;TORRES;SALINAS;RUA INACIO FELISBERTO MAGNUS, N. SN, SUB COND 06 UN AUT 01 QD F05;355000;355000;0;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418687768
8444424514657;RS;TRAMANDAI;ALDEIA DA LAGOA (NOVA TRAMANDAI);RUA BOTO ROSA, N. 376, LT 639, ST 130,;86648.52;148000;4146;Nao;Casa, 49.86 de área total, 49.86 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424514657
8444434954552;RS;TRAMANDAI;INDIANOPOLIS;RUA JARDELINA IGNACIA CARDOSO, N. 214, LT 12, QD 63, ST 58,;97778.11;165000;4075;Nao;Casa, 82.12 de área total, 82.12 de área privativa, 222.75 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434954552
8444420354370;RS;TRAMANDAI;TRAMANDAI;RUA BOTO VERDE, N. 185, CS 185, LT 394, ST 130;117860.63;195000;3956;Nao;Casa, 55.20 de área total, 55.20 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420354370
8444410895637;RS;TRAMANDAI;NOVA TRAMANDAI;RUA MATO GROSSO, N. 761, Apto 101,;119590.43;190000;3706;Nao;Apartamento, 0.00 de área total, 39.54 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410895637
1444411456183;RS;TRAMANDAI;ZONA NOVA;RUA SETE DE SETEMBRO, N. 2602, CASA 2 LT 19 QD 73;314833.26;494000;3627;Nao;Casa, 88.50 de área total, 82.60 de área privativa, 88.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411456183
8444425216307;RS;TRAMANDAI;ALDEIA DA LAGOA;RUA BOTO VERDE, N. 145, LT P390;181000;181000;0;Nao;Casa, 59.30 de área total, 59.30 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425216307
1444406711529;RS;TRAMANDAI;CENTRO;AVENIDA FERNANDO AMARAL, N. 1000, Apto 1001, LT 02 QD 05;520000;520000;0;Nao;Apartamento, 248.77 de área total, 161.78 de área privativa, 0.00 de área do terreno,  3 qto(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406711529
8444415696284;RS;TRAMANDAI;ZONA NOVA SUL;RUA DOMINGOS DE MORAES, N. 1568, CS 02 QD 272 LT 32;220000;220000;0;Nao;Casa, 58.90 de área total, 58.90 de área privativa, 386.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415696284
1555508152679;RS;TRES PASSOS;Loteam. Leindecker;RUA GASPAR SILVEIRA MARTINS, N. 395, Apto 103, LT 3A QD 211;390000;390000;0;Nao;Apartamento, 0.00 de área total, 82.74 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555508152679
1555525307685;RS;TRIUNFO;OLARIA;RUA  MANOEL OLVAVO DA ROSA, N. SN, LT 09 QD A;49914.61;87000;4263;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 361.83 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555525307685
10177897;RS;TUPANCIRETA;CENTRO;AV BORTOLO FOGLIATTO, N. 1008, Apto 2, FUNDOS;139475.35;245000;4308;Nao;Apartamento, 0.00 de área total, 94.03 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10177897
8444417729678;RS;URUGUAIANA;SANTO INACIO;RUA DOUTOR TASSO MAJOR DE OLIVEIRA, N. SN, LT 11 QD 05;50944.77;88000;4211;Nao;Casa, 59.78 de área total, 59.78 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417729678
8444407362275;RS;URUGUAIANA;CIDADE ALEGRIA;RUA DOUTOR GREGORIO BEHREGARAY FILHO, N. 4311,;111816.5;185000;3956;Nao;Casa, 73.91 de área total, 73.91 de área privativa, 380.31 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407362275
8444408673630;RS;URUGUAIANA;SAO MIGUEL;RUA ESTILAC LEAL, N. 1450, Apto 101,  3495;137806.28;228000;3956;Nao;Apartamento, 80.97 de área total, 80.97 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408673630
8555511199930;RS;URUGUAIANA;ALEXANDRE ZACHIA;R ESTILAC LEAL, N. 1832, CS 3;126926.84;210000;3956;Nao;Casa, 64.86 de área total, 64.86 de área privativa, 124.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511199930
1444416636511;RS;URUGUAIANA;SANTO ANTONIO;RUA ANDRADAS, N. 1351, Apto 401,;181634.57;300000;3946;Nao;Apartamento, 124.41 de área total, 92.78 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416636511
8444423345029;RS;URUGUAIANA;SANTO INACIO;RUA DOUTOR MARCOS AZAMBUJA, N. 297, CASA 03, LT 06, QD 19;137843.7;219000;3706;Nao;Casa, 79.59 de área total, 79.59 de área privativa, 79.78 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423345029
8444401165486;RS;URUGUAIANA;JARDIM DO SALSO;RUA DEZ, N. 373, LT 13;220000;220000;0;Nao;Casa, 72.00 de área total, 72.00 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401165486
8787719769330;RS;URUGUAIANA;CIDADE ALEGRIA;RUA SANTOS DUMONT, N. 353, Apto 201, BL P BOX 72;292845.63;245000;0;Nao;Apartamento, 85.14 de área total, 47.21 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719769330
